Date,Open,High,Low,Close
2014-10-06,1048.67,1050.40,1029.29,1031.32
2014-10-07,1033.45,1037.47,1025.70,1028.87
2014-10-08,1020.70,1032.61,1020.15,1029.19
2014-10-09,1036.89,1043.12,1034.21,1041.70
2014-10-10,1030.96,1037.23,1029.72,1034.96
2014-10-13,1028.33,1031.22,1023.62,1025.06
2014-10-14,1026.64,1032.74,1026.10,1028.32
2014-10-15,1030.01,1034.76,1026.54,1026.57
2014-10-16,1021.91,1025.45,1012.23,1012.23
2014-10-17,1014.86,1018.00,1009.17,1014.58
2014-10-20,1024.06,1025.02,1013.66,1014.52
2014-10-21,1016.87,1017.66,1010.74,1014.79
2014-10-22,1019.93,1021.10,1011.47,1018.42
2014-10-24,1022.54,1024.69,1018.31,1022.37
2014-10-27,1023.36,1026.58,1019.43,1026.29
2014-10-28,1026.70,1032.22,1023.60,1031.73
2014-10-29,1037.47,1041.58,1033.68,1035.26
2014-10-30,1037.50,1041.50,1034.15,1037.37
2014-10-31,1041.57,1053.22,1038.47,1053.22
2014-11-03,1058.45,1058.57,1047.36,1051.08
2014-11-04,1053.99,1056.51,1049.16,1056.34
2014-11-05,1056.09,1057.36,1046.89,1050.60
2014-11-06,1052.47,1056.85,1049.17,1053.45
2014-11-07,1056.51,1057.54,1048.56,1051.69
2014-11-10,1054.14,1054.77,1043.14,1043.22
2014-11-11,1044.15,1050.60,1040.60,1047.51
2014-11-12,1048.01,1050.83,1039.75,1043.18
2014-11-13,1042.71,1054.49,1039.03,1054.49
2014-11-14,1055.88,1056.64,1049.96,1051.87
2014-11-17,1051.69,1052.80,1045.77,1046.33
2014-11-18,1047.53,1060.80,1047.12,1056.37
2014-11-19,1059.41,1059.90,1052.46,1053.86
2014-11-20,1055.68,1056.40,1045.61,1046.67
2014-11-21,1045.74,1057.27,1045.15,1055.78
2014-11-24,1061.67,1064.97,1060.02,1063.21
2014-11-25,1063.97,1070.59,1059.57,1070.59
2014-11-26,1070.18,1073.79,1067.43,1069.11
2014-11-27,1071.37,1076.94,1069.95,1074.80
2014-11-28,1071.15,1074.21,1067.20,1069.36
2014-12-01,1065.86,1071.37,1061.74,1069.03
2014-12-02,1071.57,1073.54,1063.34,1069.54
2014-12-03,1072.05,1074.50,1065.55,1068.93
2014-12-04,1070.18,1072.93,1066.81,1070.99
2014-12-08,1072.45,1075.00,1053.75,1055.73
2014-12-09,1053.04,1054.88,1038.98,1040.98
2014-12-11,1030.09,1031.78,1004.02,1018.38
2014-12-12,1015.56,1020.56,1006.98,1007.42
2014-12-15,989.18,994.83,912.67,989.40
2014-12-16,960.62,983.76,944.81,971.70
2014-12-17,973.91,990.66,970.66,985.06
2014-12-18,1003.61,1013.14,1000.16,1013.14
2014-12-19,1020.54,1021.42,1003.72,1011.06
2014-12-22,1016.84,1028.22,1014.48,1028.22
2014-12-23,1025.94,1030.01,1018.54,1023.37
2014-12-24,1027.45,1028.93,1020.27,1020.37
2014-12-25,1013.66,1013.81,998.24,1005.28
2014-12-26,1004.35,1011.73,995.93,1010.61
2014-12-29,1015.04,1015.30,996.88,1001.37
2014-12-30,1000.32,1003.03,991.81,1001.01
2015-01-05,1002.19,1003.83,986.94,987.40
2015-01-06,974.75,981.66,967.74,980.50
2015-01-07,980.88,998.10,980.18,998.05
2015-01-08,1009.68,1015.52,1008.11,1013.24
2015-01-09,1018.89,1019.91,1013.03,1017.87
2015-01-12,1014.95,1025.69,1010.78,1019.38
2015-01-13,1010.05,1023.08,1005.37,1020.22
2015-01-14,1023.22,1030.91,1009.73,1010.98
2015-01-15,1015.62,1020.78,1008.99,1009.97
2015-01-16,1003.45,1011.44,1002.71,1005.51
2015-01-19,1013.63,1020.12,1010.54,1019.92
2015-01-20,1021.97,1024.53,1015.64,1018.99
2015-01-21,1020.83,1022.06,1013.73,1019.07
2015-01-22,1027.23,1040.25,1023.73,1039.12
2015-01-23,1046.98,1075.19,1046.40,1073.00
2015-01-26,1075.58,1083.47,1062.68,1062.93
2015-01-27,1062.67,1073.84,1058.75,1061.12
2015-01-28,1064.60,1071.03,1055.10,1062.01
2015-01-29,1061.59,1067.65,1052.86,1056.23
2015-01-30,1059.76,1060.92,1050.18,1050.29
2015-02-02,1047.72,1053.10,1043.58,1051.38
2015-02-03,1058.95,1070.92,1058.72,1068.91
2015-02-04,1080.05,1082.59,1066.10,1066.10
2015-02-05,1061.39,1071.36,1055.58,1071.36
2015-02-06,1076.10,1077.04,1070.60,1074.39
2015-02-09,1070.07,1074.63,1063.80,1063.80
2015-02-10,1062.62,1066.92,1056.44,1057.54
2015-02-11,1060.33,1066.00,1048.93,1064.61
2015-02-12,1064.51,1070.50,1057.99,1070.50
2015-02-13,1072.17,1074.59,1067.93,1071.02
2015-02-16,1070.37,1072.49,1064.69,1064.75
2015-02-17,1063.30,1065.61,1050.81,1050.81
2015-02-18,1053.00,1061.94,1052.55,1061.45
2015-02-19,1060.00,1063.99,1055.07,1056.48
2015-02-20,1058.77,1062.73,1056.27,1058.77
2015-02-23,1062.27,1063.26,1049.79,1049.93
2015-02-24,1052.26,1058.17,1051.00,1052.61
2015-02-25,1054.21,1055.59,1041.96,1045.80
2015-02-26,1046.05,1051.10,1031.37,1051.10
2015-02-27,1047.62,1050.62,1042.12,1042.80
2015-03-02,1043.90,1045.39,1033.23,1039.47
2015-03-03,1037.64,1039.39,1027.89,1027.89
2015-03-05,1025.86,1026.93,1016.62,1022.09
2015-03-06,1022.24,1032.49,1020.59,1032.49
2015-03-09,1025.51,1031.27,1021.47,1027.02
2015-03-10,1027.77,1029.31,1005.25,1005.25
2015-03-11,1001.88,1016.07,998.63,1015.94
2015-03-12,1014.17,1017.90,1006.31,1013.98
2015-03-13,1016.55,1020.29,1010.55,1012.25
2015-03-16,1006.45,1007.66,993.95,996.39
2015-03-17,1003.58,1005.45,996.87,997.43
2015-03-18,998.55,1012.40,997.30,1010.99
2015-03-19,1020.44,1020.44,1009.63,1012.18
2015-03-20,1013.31,1015.42,1002.18,1010.67
2015-03-23,1015.28,1017.45,1004.23,1006.03
2015-03-24,1005.09,1005.94,994.65,1005.12
2015-03-25,1005.46,1008.78,1002.56,1002.56
2015-03-26,997.76,1003.01,992.49,992.82
2015-03-27,991.74,995.17,986.78,993.33
2015-03-30,998.46,1000.68,993.12,993.27
2015-03-31,997.28,1001.88,993.58,997.66
2015-04-01,998.13,1010.13,995.03,1010.04
2015-04-02,1013.60,1020.45,1009.24,1015.30
2015-04-03,1016.82,1018.42,1012.88,1017.08
2015-04-07,1024.32,1032.17,1022.23,1027.62
2015-04-08,1029.90,1033.19,1023.92,1023.97
2015-04-09,1024.24,1027.84,1020.71,1023.65
2015-04-10,1024.94,1026.56,1019.45,1025.38
2015-04-16,1035.90,1043.79,1031.09,1043.73
2015-04-17,1045.69,1046.62,1039.53,1039.53
2015-04-20,1038.24,1039.24,1031.02,1033.75
2015-04-21,1038.40,1042.31,1036.62,1040.23
2015-04-22,1040.82,1041.14,1024.61,1024.61
2015-04-23,1027.86,1032.91,1017.82,1019.38
2015-04-24,1023.00,1028.41,1020.33,1028.41
2015-04-27,1030.52,1033.32,1021.51,1023.45
2015-04-28,1022.94,1023.25,1006.89,1011.87
2015-04-29,1003.15,1009.51,997.02,1003.48
2015-04-30,1002.45,1009.94,1001.99,1006.10
2015-05-06,1008.25,1010.04,998.01,1003.19
2015-05-07,999.28,1005.45,990.69,990.69
2015-05-08,994.81,1005.24,989.06,1001.04
2015-05-11,1006.05,1009.07,996.27,996.27
2015-05-12,995.53,997.04,981.55,986.51
2015-05-13,992.02,996.28,989.03,994.61
2015-05-14,994.31,997.24,984.83,993.03
2015-05-15,992.01,1002.83,990.07,1002.83
2015-05-18,1001.13,1005.37,997.25,1001.25
2015-05-19,1003.09,1014.41,1003.05,1012.71
2015-05-20,1012.51,1014.66,1005.73,1005.98
2015-05-21,1008.87,1013.09,1007.28,1010.71
2015-05-22,1015.03,1017.93,1007.48,1007.68
2015-05-25,1009.58,1011.17,996.05,996.05
2015-05-26,995.88,1000.21,988.88,989.31
2015-05-27,984.86,992.35,980.95,991.39
2015-05-28,992.13,992.94,980.31,985.15
2015-05-29,987.14,990.18,982.78,985.37
2015-06-02,981.60,983.14,971.92,972.01
2015-06-03,975.58,979.97,972.75,975.93
2015-06-04,976.77,982.49,969.95,981.86
2015-06-05,981.42,995.99,981.23,994.33
2015-06-08,993.53,996.29,988.53,993.57
2015-06-09,990.44,991.05,980.94,981.38
2015-06-10,984.69,996.13,984.43,991.38
2015-06-11,998.46,1002.04,995.31,999.10
2015-06-12,998.91,999.91,992.04,992.39
2015-06-15,991.43,991.70,984.30,986.87
2015-06-16,987.36,992.27,986.87,987.79
2015-06-17,990.97,998.70,988.63,996.87
2015-06-18,997.97,998.86,989.49,991.03
2015-06-19,990.33,990.96,976.31,978.69
2015-06-22,980.31,994.20,979.81,989.51
2015-06-23,995.65,996.56,986.88,988.05
2015-06-24,991.59,999.93,990.97,999.93
2015-06-25,998.71,1004.12,995.32,1000.75
2015-06-26,1001.34,1003.92,998.44,999.11
2015-06-29,987.71,1000.67,984.90,995.93
2015-06-30,995.38,996.61,984.92,989.21
2015-07-02,989.01,989.41,978.42,980.19
2015-07-03,979.48,983.51,974.97,979.10
2015-07-06,971.78,973.35,964.82,968.48
2015-07-07,970.38,976.09,968.31,975.23
2015-07-08,968.63,970.92,962.24,964.62
2015-07-09,963.93,971.87,958.50,967.42
2015-07-10,975.29,978.15,970.49,977.57
2015-07-13,975.47,983.13,973.39,980.28
2015-07-14,981.56,982.71,976.16,977.29
2015-07-15,979.21,983.62,976.61,976.71
2015-07-16,977.60,979.75,969.61,974.29
2015-07-17,975.34,976.55,969.61,972.51
2015-07-20,972.73,973.73,963.89,964.19
2015-07-21,964.92,965.28,948.36,952.25
2015-07-22,948.17,954.65,942.07,953.40
2015-07-23,952.28,956.56,948.67,948.67
2015-07-24,945.88,946.85,939.91,943.07
2015-07-27,938.01,939.52,923.35,926.10
2015-07-28,930.59,934.40,921.14,926.83
2015-07-29,930.71,935.48,921.96,933.59
2015-07-31,938.72,950.42,937.94,950.42
2015-08-03,946.25,949.95,943.10,949.76
2015-08-04,946.56,946.89,938.16,941.36
2015-08-05,946.82,948.71,941.88,943.86
2015-08-06,942.63,945.07,936.16,937.69
2015-08-07,936.41,938.83,933.75,935.41
2015-08-10,929.88,932.32,926.75,928.25
2015-08-11,929.79,931.84,918.65,918.65
2015-08-13,912.21,918.71,901.58,918.71
2015-08-14,917.15,926.50,913.35,924.79
2015-08-17,923.89,927.38,919.88,919.88
2015-08-18,893.48,904.59,886.16,894.25
2015-08-19,896.65,901.03,891.14,896.73
2015-08-20,890.97,895.94,887.98,889.57
2015-08-21,884.99,889.08,877.89,885.80
2015-08-24,861.72,863.75,840.84,840.84
2015-08-25,854.39,862.02,838.84,861.52
2015-08-26,855.16,867.58,855.11,857.24
2015-08-27,871.41,887.22,869.28,886.24
2015-08-28,899.46,903.70,887.16,893.77
2015-08-31,894.15,905.68,890.99,905.68
2015-09-01,904.05,905.39,888.05,888.92
2015-09-02,887.48,898.79,882.88,897.69
2015-09-03,901.65,906.35,900.53,903.56
2015-09-04,897.96,901.12,890.29,892.34
2015-09-07,889.84,894.04,887.55,891.87
2015-09-08,891.31,897.65,882.20,897.65
2015-09-09,906.75,911.61,902.54,909.87
2015-09-10,901.09,908.29,900.04,908.29
2015-09-11,910.49,913.15,896.87,897.13
2015-09-14,896.97,898.91,889.17,894.25
2015-09-15,893.53,896.78,887.44,889.97
2015-09-16,893.18,898.30,888.78,898.30
2015-09-17,902.17,906.95,899.40,904.51
2015-09-18,907.38,910.08,900.65,903.24
2015-09-21,898.33,907.00,896.20,905.38
2015-09-22,907.52,908.23,892.45,894.23
2015-09-23,888.09,892.80,881.31,888.90
2015-09-24,886.39,890.14,880.46,887.90
2015-09-25,889.24,893.79,882.89,890.47
2015-09-28,882.38,882.93,872.18,872.24
2015-09-29,865.10,877.75,864.22,868.04
2015-09-30,872.15,874.54,867.60,868.71
2015-10-01,872.13,876.07,866.48,867.23
2015-10-02,867.51,871.02,864.13,868.39
2015-10-05,874.59,882.14,874.25,881.81
2015-10-06,885.24,889.09,881.34,888.08
2015-10-07,893.11,908.45,889.61,908.45
2015-10-08,907.65,915.52,905.42,907.17
2015-10-09,917.05,925.41,916.06,921.20
2015-10-12,923.40,924.89,914.99,920.43
2015-10-13,916.33,918.29,908.91,916.17
2015-10-14,914.18,918.16,908.78,909.47
2015-10-15,914.88,924.87,914.28,923.53
2015-10-16,926.62,927.27,917.68,919.63
2015-10-19,921.07,925.04,913.84,916.82
2015-10-20,915.05,921.28,914.42,915.72
2015-10-21,917.44,919.29,910.98,914.31
2015-10-22,913.89,915.91,912.25,914.68
2015-10-26,924.26,926.64,920.07,921.25
2015-10-27,919.24,924.90,917.56,921.45
2015-10-28,919.43,920.89,909.05,910.86
2015-10-29,910.26,912.16,896.10,897.73
2015-10-30,898.71,904.10,896.81,899.52
2015-11-02,900.38,915.60,899.86,915.60
2015-11-03,920.17,920.47,910.58,913.52
2015-11-04,920.05,923.05,917.15,921.61
2015-11-05,918.70,923.03,912.26,913.30
2015-11-06,911.51,915.43,908.91,914.02
2015-11-09,911.23,912.52,902.28,903.93
2015-11-10,899.90,903.02,896.50,898.99
2015-11-11,899.10,901.32,893.76,893.76
2015-11-12,887.34,892.11,884.34,889.79
2015-11-13,886.84,891.24,885.27,888.10
2015-11-16,879.74,892.91,878.37,892.91
2015-11-17,898.89,900.28,892.12,892.68
2015-11-18,893.30,895.74,881.54,882.73
2015-11-19,888.93,891.79,885.92,888.57
2015-11-20,890.08,897.83,886.81,895.84
2015-11-23,898.50,900.96,895.29,895.29
2015-11-24,896.37,899.41,886.96,888.18
2015-11-25,890.87,893.25,883.38,886.19
2015-11-26,888.01,889.93,872.94,874.82
2015-11-27,873.84,876.81,869.59,872.72
2015-11-30,870.09,878.35,865.15,869.38
2015-12-01,872.53,873.51,865.92,870.09
2015-12-02,869.31,876.20,857.02,857.35
2015-12-03,851.84,862.89,849.28,861.42
2015-12-04,857.04,859.30,853.95,855.76
2015-12-08,848.60,849.42,837.30,837.43
2015-12-09,839.59,844.81,829.76,830.85
2015-12-11,830.94,831.59,816.60,818.69
2015-12-14,804.11,811.88,796.33,810.64
2015-12-15,817.44,833.57,813.17,833.49
2015-12-16,835.87,839.26,829.72,832.29
2015-12-17,827.94,839.10,827.03,836.95
2015-12-18,829.99,830.32,816.37,816.37
2015-12-21,803.70,813.32,799.21,801.81
2015-12-22,809.74,813.67,798.53,802.23
2015-12-23,809.00,811.66,803.82,810.78
2015-12-24,819.46,819.72,813.84,816.42
2015-12-25,817.54,817.77,808.26,815.07
2015-12-28,816.45,817.60,811.91,815.37
2015-12-29,811.59,814.52,805.87,811.78
2015-12-30,812.43,818.27,812.08,813.55
2016-01-04,811.91,812.00,791.95,794.95
2016-01-05,797.70,799.26,784.37,785.72
2016-01-06,782.90,790.74,780.43,790.02
2016-01-07,771.44,775.08,761.69,761.75
2016-01-08,767.73,779.65,764.58,777.88
2016-01-11,768.73,770.38,757.91,769.81
2016-01-12,767.05,786.13,766.76,786.13
2016-01-13,796.13,804.17,790.96,803.90
2016-01-14,792.52,798.97,787.48,789.91
2016-01-15,793.02,796.42,772.50,773.46
2016-01-18,763.34,776.70,760.55,771.71
2016-01-19,773.75,792.74,773.50,790.51
2016-01-20,778.34,781.44,772.34,775.54
2016-01-21,785.65,787.82,768.58,775.07
2016-01-22,786.85,797.31,781.11,793.57
2016-01-25,800.21,806.12,793.07,794.17
2016-01-26,788.40,796.69,787.08,794.42
2016-01-27,801.22,807.59,799.74,802.65
2016-01-28,807.14,813.44,800.17,813.29
2016-01-29,815.62,826.21,812.61,826.21
2016-02-01,824.13,831.04,818.04,821.82
2016-02-02,819.86,823.85,810.57,810.85
2016-02-03,804.05,816.72,802.33,816.62
2016-02-04,822.58,824.98,818.74,821.30
2016-02-05,826.96,828.98,822.66,828.28
2016-02-08,827.29,830.54,823.44,825.48
2016-02-09,818.41,822.54,814.14,821.52
2016-02-10,818.24,823.77,814.70,822.04
2016-02-11,817.41,823.40,804.55,804.55
2016-02-12,806.41,809.31,798.90,804.38
2016-02-15,812.34,817.30,809.46,812.74
2016-02-16,818.95,821.21,812.30,814.10
2016-02-17,811.69,815.06,803.75,814.71
2016-02-18,822.30,825.79,815.68,822.03
2016-02-19,821.76,844.45,820.99,844.43
2016-02-23,848.01,851.46,842.71,848.50
2016-02-24,844.57,855.85,842.53,851.36
2016-02-25,855.18,855.94,845.96,851.17
2016-02-26,854.87,860.26,853.16,859.51
2016-02-29,859.14,859.86,851.02,851.02
2016-03-01,854.20,865.40,850.96,865.40
2016-03-02,871.97,886.00,869.52,879.95
2016-03-03,884.51,894.33,882.78,890.96
2016-03-04,896.39,898.49,887.45,889.89
2016-03-07,895.56,905.56,894.81,905.47
2016-03-08,901.13,906.53,886.78,887.92
2016-03-09,884.38,900.51,880.02,900.49
2016-03-10,900.77,901.03,886.44,887.86
2016-03-11,893.19,902.97,892.35,899.73
2016-03-14,905.62,910.48,897.90,899.54
2016-03-15,895.12,896.79,886.66,889.12
2016-03-16,892.34,897.06,877.20,883.15
2016-03-17,892.16,893.58,886.07,886.31
2016-03-18,891.59,893.84,882.69,888.84
2016-03-21,889.93,898.88,886.52,898.86
2016-03-22,905.63,906.43,896.59,902.10
2016-03-23,900.59,914.08,897.85,913.76
2016-03-24,909.03,913.64,905.92,907.57
2016-03-25,908.57,910.86,897.50,897.50
2016-03-28,897.65,900.74,891.23,893.29
2016-03-29,892.85,896.22,889.86,895.07
2016-03-30,901.71,916.95,901.21,908.79
2016-03-31,905.22,909.80,900.45,905.93
2016-04-01,902.60,903.90,895.26,899.39
2016-04-04,897.86,899.58,894.23,897.12
2016-04-05,887.06,887.38,873.78,874.04
2016-04-07,874.48,876.91,860.01,860.01
2016-04-08,861.58,871.62,856.72,870.60
2016-04-11,871.37,873.90,864.73,868.59
2016-04-12,873.09,880.84,871.88,880.09
2016-04-18,881.24,890.08,878.59,890.08
2016-04-19,893.60,906.27,892.21,904.35
2016-04-20,904.34,906.82,896.94,902.84
2016-04-21,910.26,916.09,907.04,909.05
2016-04-22,910.18,910.67,898.04,898.04
2016-04-25,897.35,900.11,893.65,895.77
2016-04-26,894.95,905.80,892.51,903.05
2016-04-27,904.80,906.10,894.88,897.16
2016-04-28,900.91,902.99,885.27,887.53
2016-04-29,887.50,891.83,882.96,891.83
2016-05-03,890.85,896.05,885.83,886.63
2016-05-04,882.40,883.32,877.22,882.15
2016-05-09,882.58,887.07,876.92,886.96
2016-05-10,880.83,885.15,877.62,882.86
2016-05-11,882.93,885.37,874.45,874.54
2016-05-12,877.21,890.44,876.08,890.37
2016-05-13,890.60,894.58,885.57,885.90
2016-05-16,893.60,896.36,886.24,889.02
2016-05-17,896.84,903.42,894.61,899.47
2016-05-18,899.85,902.77,894.17,894.93
2016-05-19,895.01,895.36,881.67,883.91
2016-05-23,885.42,886.37,878.51,881.80
2016-05-24,881.71,884.34,876.84,882.25
2016-05-25,890.31,892.21,886.42,891.68
2016-05-26,892.16,896.16,890.73,893.78
2016-05-27,893.83,903.13,891.84,903.13
2016-05-30,911.61,913.96,906.99,911.91
2016-05-31,913.89,914.56,907.41,911.11
2016-06-01,909.37,913.52,903.25,903.25
2016-06-02,904.72,912.75,904.17,907.14
2016-06-03,911.99,918.03,909.42,916.77
2016-06-06,920.24,923.91,919.38,920.90
2016-06-07,925.13,926.79,919.55,921.02
2016-06-08,921.82,924.33,915.46,923.13
2016-06-09,925.93,927.20,914.25,914.25
2016-06-10,913.23,916.49,909.42,909.42
2016-06-13,901.99,906.37,898.28,902.39
2016-06-14,902.30,908.14,901.85,906.77
2016-06-15,907.92,913.11,903.57,911.40
2016-06-16,905.93,906.81,891.96,893.11
2016-06-17,897.00,900.78,892.77,900.11
2016-06-20,903.32,904.58,898.92,901.08
2016-06-21,901.55,909.53,899.89,907.65
2016-06-22,907.97,910.14,900.09,902.26
2016-06-23,902.23,914.25,896.66,913.35
2016-06-24,893.42,896.77,879.69,892.63
2016-06-27,890.40,900.10,888.54,897.24
2016-06-28,898.68,906.06,896.38,904.85
2016-06-29,911.13,914.24,907.35,908.89
2016-06-30,914.96,915.68,904.80,910.56
2016-07-04,916.81,919.97,914.56,918.54
2016-07-05,918.45,921.62,912.81,913.48
2016-07-06,908.48,917.24,908.04,913.75
2016-07-07,918.48,921.90,915.32,915.44
2016-07-08,914.74,917.62,910.03,915.88
2016-07-11,922.34,928.03,921.14,926.08
2016-07-12,929.43,932.99,923.88,931.03
2016-07-13,935.58,937.70,931.52,934.38
2016-07-14,935.36,942.95,931.65,942.75
2016-07-15,945.01,948.38,941.50,942.95
2016-07-20,949.51,958.84,948.08,958.84
2016-07-21,959.17,963.90,953.68,953.96
2016-07-22,953.20,959.54,948.76,958.98
2016-07-25,957.02,963.53,956.25,959.62
2016-07-26,960.54,962.23,950.40,952.66
2016-07-27,957.90,961.83,956.92,960.17
2016-07-28,960.01,968.63,955.16,967.14
2016-07-29,968.29,971.32,963.98,964.44
2016-08-01,969.60,971.15,954.93,956.31
2016-08-02,952.25,955.76,944.59,945.53
2016-08-03,945.32,954.75,942.22,953.09
2016-08-04,955.01,958.48,952.50,953.56
2016-08-05,960.11,963.63,958.02,962.62
2016-08-08,978.07,983.45,973.73,983.07
2016-08-09,984.87,989.78,981.90,986.05
2016-08-10,987.88,990.54,982.00,986.58
2016-08-11,987.18,990.73,984.01,990.71
2016-08-15,982.67,995.59,981.34,989.06
2016-08-16,991.54,994.70,978.40,981.84
2016-08-17,979.85,983.46,975.45,976.90
2016-08-18,980.27,990.10,979.20,987.73
2016-08-19,989.33,991.05,979.28,981.26
2016-08-22,979.97,984.59,978.31,982.53
2016-08-23,976.28,982.21,973.04,981.17
2016-08-24,981.00,988.24,978.34,986.20
2016-08-25,988.39,991.16,979.62,983.53
2016-08-26,984.01,991.87,983.52,987.29
2016-08-29,988.51,989.74,979.32,982.53
2016-08-30,985.46,988.74,983.07,983.07
2016-08-31,981.71,983.82,976.86,983.26
2016-09-01,983.85,984.67,978.17,978.17
2016-09-02,977.47,978.07,961.14,964.44
2016-09-05,968.82,969.55,939.06,949.11
2016-09-06,950.07,955.43,946.72,950.22
2016-09-07,952.51,959.61,943.18,943.39
2016-09-08,944.81,945.81,924.36,927.82
2016-09-09,927.59,930.92,915.62,921.48
2016-09-12,907.68,913.48,899.06,899.38
2016-09-13,913.50,928.18,910.82,925.46
2016-09-14,923.74,933.75,922.63,930.95
2016-09-15,931.36,936.70,928.37,932.21
2016-09-16,936.86,943.94,933.70,943.94
2016-09-19,946.16,952.61,943.64,951.81
2016-09-20,949.41,949.77,933.77,938.80
2016-09-21,944.05,956.21,943.04,948.33
2016-09-22,957.35,962.72,954.44,961.13
2016-09-23,961.04,961.04,946.52,951.73
2016-09-26,942.81,950.52,940.53,948.87
2016-09-27,951.88,955.09,947.58,947.58
2016-09-28,946.70,949.24,938.82,941.30
2016-09-29,949.80,955.91,946.97,949.91
2016-09-30,945.45,948.79,942.11,944.42
2016-10-03,949.75,952.83,947.88,950.24
2016-10-04,953.21,964.94,951.65,963.83
2016-10-05,965.61,966.51,960.06,962.77
2016-10-06,964.12,967.78,961.03,963.65
2016-10-07,963.65,964.20,954.50,957.23
2016-10-10,924.39,936.60,922.30,927.87
2016-10-11,933.67,934.89,910.55,917.14
2016-10-12,910.77,912.60,850.23,896.30
2016-10-13,883.77,906.77,863.11,906.77
2016-10-14,941.68,947.19,929.68,943.85
2016-10-17,937.61,944.46,932.02,939.76
2016-10-18,941.07,942.78,932.33,937.67
2016-10-19,932.25,944.93,930.38,940.21
2016-10-20,947.47,949.71,944.16,944.52
2016-10-21,945.48,948.30,942.24,947.01
2016-10-25,949.75,950.94,943.82,949.16
2016-10-26,948.02,949.07,938.42,938.42
2016-10-27,938.10,944.11,936.85,941.27
2016-10-28,942.76,943.31,935.96,938.72
2016-10-31,937.37,939.35,934.67,936.66
2016-11-01,939.53,944.40,938.73,942.56
2016-11-02,940.80,940.97,934.74,937.75
2016-11-03,936.70,942.18,932.31,932.36
2016-11-04,928.19,931.06,923.23,926.47
2016-11-07,934.02,940.71,932.90,938.33
2016-11-08,939.59,946.15,937.47,945.39
2016-11-09,937.41,944.08,928.15,944.07
2016-11-10,950.72,952.98,946.22,946.79
2016-11-11,942.45,942.94,932.93,933.81
2016-11-14,923.08,924.68,913.04,914.45
2016-11-15,917.67,921.96,909.30,920.17
2016-11-16,925.72,928.19,917.24,917.28
2016-11-17,919.03,919.98,912.03,918.03
2016-11-18,916.61,919.27,911.72,917.20
2016-11-21,919.31,923.89,916.27,919.41
2016-11-22,925.19,928.44,923.97,925.45
2016-11-23,928.96,933.22,927.08,933.20
2016-11-24,931.72,933.48,927.01,928.03
2016-11-25,931.41,935.46,930.41,935.46
2016-11-28,936.51,937.73,933.44,934.78
2016-11-29,940.24,942.05,931.85,932.48
2016-11-30,933.12,945.14,930.88,943.18
2016-12-01,950.36,954.22,946.37,947.32
2016-12-02,948.23,952.01,937.68,940.21
2016-12-06,942.64,950.09,939.29,950.09
2016-12-07,947.78,954.45,946.49,951.71
2016-12-08,953.71,958.22,953.24,953.68
2016-12-09,958.60,959.36,951.35,954.37
2016-12-13,955.22,959.08,950.12,956.86
2016-12-14,956.60,957.42,948.52,950.09
2016-12-15,945.76,950.22,944.23,946.98
2016-12-16,949.26,951.63,946.13,946.62
2016-12-19,947.65,950.70,946.42,948.14
2016-12-20,949.21,949.52,940.86,944.18
2016-12-21,945.40,946.97,940.07,940.30
2016-12-22,940.70,941.29,936.00,938.60
2016-12-23,938.85,943.81,936.20,940.98
2016-12-26,942.19,947.04,941.89,945.45
2016-12-27,945.86,948.02,944.34,945.88
2016-12-28,948.33,953.35,946.45,951.39
2016-12-29,950.76,966.85,950.31,961.96
2016-12-30,963.08,968.60,961.74,964.84
2017-01-04,968.24,981.50,968.12,980.93
2017-01-05,983.91,988.18,980.40,985.53
2017-01-06,986.65,988.39,980.63,983.91
2017-01-09,984.33,984.99,976.03,978.56
2017-01-10,977.64,985.65,977.60,983.72
2017-01-11,982.99,989.57,981.90,981.90
2017-01-12,987.07,987.25,977.98,979.29
2017-01-13,982.47,984.68,977.89,983.23
2017-01-16,981.55,984.25,976.33,979.74
2017-01-17,980.06,983.43,976.05,976.82
2017-01-18,978.13,980.01,972.51,972.59
2017-01-19,971.26,972.52,963.58,969.19
2017-01-20,967.73,975.63,966.29,972.72
2017-01-23,975.90,977.74,973.27,976.04
2017-01-24,977.12,985.07,976.89,984.23
2017-01-25,987.34,992.74,984.83,990.51
2017-01-26,1000.98,1004.03,993.98,998.44
2017-01-27,997.54,998.24,993.03,996.10
2017-01-30,994.15,997.52,991.84,994.76
2017-01-31,991.02,991.68,982.97,984.21
2017-02-01,982.22,987.18,979.10,984.71
2017-02-02,984.91,988.59,981.46,982.41
2017-02-03,982.49,993.43,980.49,990.97
2017-02-06,993.72,998.78,991.17,996.40
2017-02-07,994.49,997.32,988.97,991.30
2017-02-08,990.91,1000.71,989.90,996.23
2017-02-09,998.74,1000.66,990.15,990.33
2017-02-10,995.08,995.91,990.36,992.36
2017-02-14,993.55,994.52,980.72,981.66
2017-02-15,980.85,985.62,975.67,984.60
2017-02-16,985.39,990.11,983.72,987.04
2017-02-17,989.56,993.92,988.57,988.95
2017-02-20,990.97,992.42,986.52,989.74
2017-02-21,989.62,993.87,981.03,981.03
2017-02-22,983.76,987.56,979.68,987.05
2017-02-23,985.23,985.56,979.65,982.64
2017-02-24,981.92,984.23,978.57,981.51
2017-02-27,977.72,979.83,975.54,976.06
